0.642910	0.122185
0.644280	0.654089
0.645924	0.822474
0.646094	0.105251
0.646528	0.915606
0.646753	0.844849
0.646796	0.574113
0.647090	0.800386
0.647798	0.092460
0.648006	0.144256
0.648718	0.426009
0.648940	0.254180
0.649146	0.208926
0.649507	0.334700
0.652541	0.830774
0.653045	0.739289
0.654430	0.604245
0.654717	0.867551
0.655234	0.467019
0.656779	0.032550
0.658108	0.533045
0.658477	0.703108
0.659893	0.872552
0.660698	0.735966
0.661896	0.064683
0.662050	0.738339
0.663666	0.781126
0.664144	0.857500
0.665663	0.304875
0.665958	0.214517
0.666598	0.982383
0.667461	0.396754
0.669438	0.093666
0.669759	0.097607
0.671566	0.353957
0.672544	0.661501
0.672923	0.799742
0.676581	0.403721
0.678382	0.831390
0.680246	0.135370
0.680458	0.810475
0.681144	0.449020
0.681539	0.904893
0.682160	0.968347
0.682461	0.229289
0.683122	0.538572
0.683444	0.963652
0.683681	0.122264
0.684873	0.818633
0.685013	0.665107
0.686133	0.757729
0.689015	0.502402
0.689361	0.279587
0.689475	0.989542
0.690326	0.876645
0.691168	0.483188
0.691210	0.808244
0.692211	0.312574
0.693847	0.628376
0.694240	0.752820
0.694818	0.221744
0.695580	0.975137
0.697405	0.702962
0.697580	0.317423
0.699370	0.293483
0.699678	0.337481
0.700976	0.246294
0.701082	0.460539
0.701322	0.006273
0.702514	0.293941
0.702688	0.655264
0.702740	0.842070
0.703603	0.629096
0.703779	0.367641
0.703826	0.052592
0.704582	0.620966
0.704682	0.806606
0.705120	0.903944
0.707336	0.281015
0.708774	0.806006
0.711060	0.714790
0.711709	0.217681
0.712029	0.775249
0.712424	0.170498
0.713838	0.396093
0.714862	0.358712
0.715065	0.231138
0.716482	0.988360
0.717312	0.301827
0.717935	0.099574
0.719846	0.966434
0.720372	0.313001
0.720567	0.973006
0.721886	0.598974
0.726749	0.326125
0.726815	0.133391
0.727424	0.566903
0.728902	0.682715
0.732142	0.975289
0.732548	0.470872
0.733074	0.645248
0.733304	0.673623
0.734703	0.767222
0.735057	0.846381
0.735385	0.920836
0.736247	0.488912
0.737372	0.022437
0.737863	0.436525
0.738616	0.089889
0.739399	0.847080
0.739967	0.063857
0.739978	0.064215
0.740994	0.473047
0.742455	0.221900
0.744718	0.713283
0.746146	0.472823
0.746391	0.264712
0.746630	0.419454
0.746826	0.035801
0.748978	0.819001
0.749737	0.748298
0.750035	0.225734
0.750162	0.103138
0.751334	0.641185
0.752602	0.000558
0.754645	0.334963
0.755623	0.941082
0.756545	0.741799
0.758031	0.603491
0.759773	0.514257
0.760083	0.605208
0.760302	0.592250
0.761301	0.670128
0.763364	0.731506
0.764028	0.928547
0.764040	0.551809
0.764305	0.260253
0.765089	0.261111
0.765950	0.477810
0.766581	0.583191
0.768273	0.285638
0.769015	0.789663
0.770144	0.085322
0.770279	0.402014
0.771019	0.418143
0.771335	0.344630
0.771387	0.588484
0.772266	0.759886
0.772319	0.513334
0.774560	0.452485
0.776436	0.870264
0.776846	0.494918
0.778317	0.864703
0.779659	0.480577
0.780011	0.912956
0.781166	0.532136
0.782194	0.159934
0.782674	0.380169
0.782975	0.695417
0.783191	0.572040
0.783846	0.952794
0.784254	0.470925
0.785718	0.815904
0.786341	0.005840
0.786944	0.310400
0.787875	0.000570
0.789752	0.870298
0.793520	0.054865
0.794333	0.772889
0.794434	0.950287
0.796855	0.465223
0.797475	0.501834
0.798276	0.338881
0.798288	0.316954
0.798413	0.350902
0.798580	0.761955
0.799327	0.997393
0.799749	0.108581
0.800159	0.482863
0.801347	0.532449
0.801975	0.283769
0.803855	0.199943
0.805037	0.276909
0.806699	0.218392
0.808119	0.454054
0.808613	0.672462
0.808685	0.155476
0.808828	0.856968
0.810730	0.729157
0.811064	0.315786
0.814408	0.923675
0.815022	0.295201
0.815150	0.770276
0.815337	0.311082
0.815444	0.343718
0.816521	0.932184
0.817387	0.869645
0.817539	0.044303
0.818121	0.796678
0.818384	0.004299
0.819009	0.776907
0.819659	0.668963
0.820079	0.759191
0.820243	0.252347
0.822391	0.606057
0.823753	0.782493
0.826673	0.022515
0.827641	0.878362
0.828143	0.283307
0.828725	0.820612
0.828897	0.778800
0.829892	0.691786
0.831601	0.628063
0.833260	0.173024
0.837077	0.808511
0.837364	0.993874
0.840450	0.170386
0.840584	0.647198
0.840888	0.748358
0.841364	0.639858
0.841409	0.953991
0.841437	0.702069
0.841835	0.653718
0.843011	0.807191
0.845285	0.438504
0.845388	0.798840
0.846629	0.726323
0.846789	0.904208
0.850557	0.065668
0.852202	0.002724
0.852582	0.007434
0.853870	0.359795
0.854986	0.547653
0.855033	0.149841
0.855483	0.589152
0.856331	0.785088
0.856749	0.960974
0.857950	0.826777
0.858404	0.426798
0.858411	0.277058
0.860136	0.586479
0.860544	0.655876
0.860769	0.054209
0.864622	0.113431
0.866928	0.086352
0.867102	0.909110
0.868475	0.018972
0.874147	0.645841
0.874488	0.748568
0.874594	0.721312
0.878733	0.108238
0.881105	0.400988
0.882364	0.717729
0.883777	0.742878
0.883876	0.481174
0.884262	0.440451
0.885526	0.871664
0.886370	0.578550
0.886503	0.238009
0.886984	0.586759
0.887526	0.050331
0.887950	0.185239
0.888201	0.727465
0.888288	0.547542
0.890187	0.381764
0.892117	0.327951
0.892868	0.720652
0.893127	0.277018
0.894014	0.490446
0.894735	0.478120
0.895307	0.589531
0.896751	0.411024
0.897201	0.335826
0.897261	0.102485
0.899151	0.356562
0.901092	0.115080
0.902143	0.342412
0.902155	0.196146
0.902857	0.785037
0.902976	0.244680
0.905455	0.368532
0.905811	0.330602
0.906201	0.202642
0.906275	0.011434
0.907721	0.111485
0.908573	0.410679
0.911021	0.004570
0.917282	0.184954
0.917627	0.218567
0.918929	0.101782
0.919749	0.212864
0.922274	0.005173
0.922933	0.883763
0.923294	0.749011
0.924637	0.860887
0.927372	0.692676
0.928220	0.001978
0.929317	0.376664
0.929888	0.493421
0.930370	0.516297
0.931193	0.268149
0.931513	0.676425
0.932539	0.409650
0.934479	0.738851
0.936345	0.821612
0.936573	0.314643
0.937875	0.806933
0.939625	0.631771
0.943913	0.753607
0.944829	0.415183
0.944888	0.541951
0.945208	0.866841
0.946394	0.720357
0.946707	0.467415
0.947399	0.713965
0.948267	0.057249
0.950713	0.848832
0.952283	0.490554
0.955347	0.927351
0.956744	0.000814
0.957059	0.827149
0.957305	0.057961
0.957554	0.281596
0.958191	0.129482
0.959160	0.286846
0.961107	0.438774
0.962582	0.871482
0.964953	0.394260
0.965831	0.613074
0.968964	0.988189
0.970424	0.322029
0.971504	0.728670
0.972171	0.053812
0.972797	0.535058
0.973396	0.991457
0.973721	0.636978
0.974150	0.695778
0.974388	0.586284
0.975522	0.454387
0.976294	0.094209
0.977894	0.402913
0.978082	0.373270
0.978933	0.932116
0.979300	0.393781
0.979340	0.540809
0.983555	0.371917
0.983841	0.230098
0.984036	0.095419
0.984441	0.389334
0.984786	0.932317
0.984808	0.704048
0.985038	0.724388
0.985432	0.275250
0.986317	0.458213
0.986534	0.662984
0.986744	0.878388
0.987449	0.564839
0.991555	0.620946
0.991978	0.281755
0.992500	0.030717
0.995785	0.044799
0.996136	0.642375
0.996938	0.929342
0.997329	0.360325
0.997439	0.422611
